Indiv_ID	CellID	ContactDateTime	ContactStatusID	Campaign_Code	Offer_Code	Contact_Channel	DirectResponse	
0	3938	2015-10-20 08:49:04.0	2	null	null	null	null	
0	3938	2015-10-20 08:59:24.0	2	null	null	null	null	
1	801	2012-01-09 12:42:52.0	2	null	null	null	null	
1	2359	2014-04-05 13:53:35.0	4	null	null	eMail	null	
1	2359	2012-05-06 14:34:03.0	4	C000007010	000000188	eMail	null	
1	2516	2014-01-01 00:00:00.0	2	null	null	null	null	
1	2526	2014-02-01 00:00:00.0	2	null	null	null	null	
1	2546	2014-04-01 00:00:00.0	2	null	null	null	null	
1	2931	2014-06-08 16:42:08.0	2	null	null	null	null	
1	3511	2014-11-18 15:27:49.0	2	null	null	null	null	
1	3511	2014-11-18 19:00:49.0	2	null	null	null	null	
1	3662	2015-03-28 17:14:22.0	2	null	null	null	null	
1	3662	2015-03-28 17:15:45.0	2	null	null	null	null	
1	3662	2015-03-28 17:31:52.0	2	null	null	null	null	
1	3933	2015-10-20 08:49:04.0	2	null	null	null	null	
1	3933	2015-10-20 08:59:24.0	2	null	null	null	null	
1	3933	2015-10-20 09:21:59.0	2	null	null	null	null	
1	3933	2015-10-20 10:06:47.0	2	null	null	null	null	
1	3934	2015-10-20 08:49:04.0	2	null	null	null	null	
1	3934	2015-10-20 08:59:24.0	2	null	null	null	null	
1	3934	2015-10-20 09:21:59.0	2	null	null	null	null	
1	3934	2015-10-20 10:06:47.0	2	null	null	null	null	
1	3938	2015-10-20 08:49:04.0	2	null	null	null	null	
1	3938	2015-10-20 08:59:24.0	2	null	null	null	null	
1	3939	2015-10-20 09:22:00.0	2	null	null	null	null	
1	3939	2015-10-20 10:06:48.0	2	null	null	null	null	
1	3942	2015-10-20 09:22:00.0	2	null	null	null	null	
1	3942	2015-10-20 10:06:48.0	2	null	null	null	null	
1	7140	2011-10-29 14:49:18.0	2	C000007008	null	null	null	
1	9720	2012-09-07 16:41:04.0	2	C000007056	000000358	null	null	
1	88081	2012-04-11 05:47:24.0	2	C000000148	000000200	null	null	
1	88419	2012-05-22 13:09:20.0	2	C000087062	000000094	null	null	
1	89121	2013-01-29 16:20:08.0	2	null	null	null	null	
1	89632	2012-12-03 14:59:06.0	2	null	null	null	null	
1	100094	2012-04-18 11:53:06.0	2	null	null	null	null	
1	100121	2012-04-18 14:26:39.0	2	null	null	null	null	
1	100121	2012-04-18 15:12:27.0	2	null	null	null	null	
1	100121	2012-04-18 15:20:04.0	2	null	null	null	null	
1	101941	2012-04-30 12:46:22.0	2	C000100097	000100110	eMail	null	
2	2362	2014-04-05 13:53:35.0	2	null	null	eMail	null	
2	2362	2012-05-06 14:34:03.0	2	C000007010	000000188	eMail	null	
2	2914	2014-06-08 17:01:04.0	2	null	null	null	null	
2	3511	2014-11-18 15:27:49.0	2	null	null	null	null	
2	3511	2014-11-18 19:00:49.0	2	null	null	null	null	
2	3662	2015-03-28 17:14:22.0	2	null	null	null	null	
2	3662	2015-03-28 17:15:45.0	2	null	null	null	null	
2	3662	2015-03-28 17:31:52.0	2	null	null	null	null	
2	3933	2015-10-20 08:49:04.0	2	null	null	null	null	
2	3933	2015-10-20 08:59:24.0	2	null	null	null	null	
2	3933	2015-10-20 09:21:59.0	2	null	null	null	null	
2	3933	2015-10-20 10:06:47.0	2	null	null	null	null	
2	3934	2015-10-20 08:49:04.0	2	null	null	null	null	
2	3934	2015-10-20 08:59:24.0	2	null	null	null	null	
2	3934	2015-10-20 09:21:59.0	2	null	null	null	null	
2	3934	2015-10-20 10:06:47.0	2	null	null	null	null	
2	3938	2015-10-20 08:49:04.0	2	null	null	null	null	
2	3938	2015-10-20 08:59:24.0	2	null	null	null	null	
2	3939	2015-10-20 09:22:00.0	2	null	null	null	null	
2	3939	2015-10-20 10:06:48.0	2	null	null	null	null	
2	3942	2015-10-20 09:22:00.0	2	null	null	null	null	
2	3942	2015-10-20 10:06:48.0	2	null	null	null	null	
2	7236	2012-05-25 16:39:57.0	2	null	null	null	null	
2	50037	2011-11-15 15:35:20.0	2	C000050007	000050005	Direct Mail	null	
2	50114	2011-11-15 14:36:21.0	2	C000050009	null	Direct Mail	null	
2	50175	2011-11-12 14:19:26.0	2	null	null	null	null	
2	88420	2012-05-22 13:09:20.0	2	C000087062	000000100	null	null	
2	89115	2013-01-29 16:20:08.0	2	null	null	null	null	
2	89632	2012-12-03 14:59:06.0	2	null	null	null	null	
2	100094	2012-04-18 11:53:06.0	2	null	null	null	null	
2	100121	2012-04-18 14:26:39.0	2	null	null	null	null	
2	100121	2012-04-18 15:12:27.0	2	null	null	null	null	
2	100121	2012-04-18 15:20:04.0	2	null	null	null	null	
2	101941	2012-04-30 12:46:22.0	2	C000100097	000100110	eMail	null	
3	801	2012-01-09 12:42:52.0	2	null	null	null	null	
3	2362	2014-04-05 13:53:35.0	2	null	null	eMail	null	
3	2362	2012-05-06 14:34:03.0	2	C000007010	000000188	eMail	null	
3	2516	2014-01-01 00:00:00.0	2	null	null	null	null	
3	2526	2014-02-01 00:00:00.0	2	null	null	null	null	
3	2546	2014-04-01 00:00:00.0	2	null	null	null	null	
3	2789	2014-06-08 14:21:41.0	2	null	null	null	null	
3	3510	2014-11-18 15:27:49.0	2	null	null	null	null	
3	3510	2014-11-18 19:00:49.0	2	null	null	null	null	
3	3933	2015-10-20 08:49:04.0	2	null	null	null	null	
3	3933	2015-10-20 08:59:24.0	2	null	null	null	null	
3	3933	2015-10-20 09:21:59.0	2	null	null	null	null	
3	3933	2015-10-20 10:06:47.0	2	null	null	null	null	
3	3934	2015-10-20 08:49:04.0	2	null	null	null	null	
3	3934	2015-10-20 08:59:24.0	2	null	null	null	null	
3	3934	2015-10-20 09:21:59.0	2	null	null	null	null	
3	3934	2015-10-20 10:06:47.0	2	null	null	null	null	
3	3938	2015-10-20 08:49:04.0	2	null	null	null	null	
3	3938	2015-10-20 08:59:24.0	2	null	null	null	null	
3	3939	2015-10-20 09:22:00.0	2	null	null	null	null	
3	3939	2015-10-20 10:06:48.0	2	null	null	null	null	
3	7236	2012-05-25 16:39:57.0	2	null	null	null	null	
3	9061	2012-09-06 10:46:49.0	2	null	null	null	null	
3	88419	2012-05-22 13:09:20.0	2	C000087062	000000094	null	null	
3	89632	2012-12-03 14:59:06.0	2	null	null	null	null	
3	100094	2012-04-18 11:53:06.0	2	null	null	null	null	
3	100125	2012-04-18 14:26:39.0	2	null	null	null	null	
3	100125	2012-04-18 15:12:27.0	2	null	null	null	null	
3	100125	2012-04-18 15:20:04.0	2	null	null	null	null	
3	100466	2012-04-24 23:36:53.0	2	null	null	null	null	
3	101941	2012-04-30 12:46:22.0	2	C000100097	000100110	eMail	null	
3	2088960232	2011-10-27 15:31:39.0	2	C000000050	null	null	null	
3	2088965207	2012-01-08 15:24:39.0	2	C000000118	null	null	null	
4	2362	2014-04-05 13:53:35.0	2	null	null	eMail	null	
4	2362	2012-05-06 14:34:03.0	2	C000007010	000000188	eMail	null	
4	2516	2014-01-01 00:00:00.0	2	null	null	null	null	
4	2526	2014-02-01 00:00:00.0	2	null	null	null	null	
4	2546	2014-04-01 00:00:00.0	2	null	null	null	null	
4	3510	2014-11-18 15:27:49.0	2	null	null	null	null	
4	3510	2014-11-18 19:00:49.0	2	null	null	null	null	
4	3933	2015-10-20 08:49:04.0	2	null	null	null	null	
4	3933	2015-10-20 08:59:24.0	2	null	null	null	null	
4	3933	2015-10-20 09:21:59.0	2	null	null	null	null	
4	3933	2015-10-20 10:06:47.0	2	null	null	null	null	
4	3934	2015-10-20 08:49:04.0	2	null	null	null	null	
4	3934	2015-10-20 08:59:24.0	2	null	null	null	null	
4	3934	2015-10-20 09:21:59.0	2	null	null	null	null	
4	3934	2015-10-20 10:06:47.0	2	null	null	null	null	
4	3938	2015-10-20 08:49:04.0	2	null	null	null	null	
4	3938	2015-10-20 08:59:24.0	2	null	null	null	null	
4	3939	2015-10-20 09:22:00.0	2	null	null	null	null	
4	3939	2015-10-20 10:06:48.0	2	null	null	null	null	
4	3942	2015-10-20 09:22:00.0	2	null	null	null	null	
4	3942	2015-10-20 10:06:48.0	2	null	null	null	null	
4	8321	2012-07-15 11:41:49.0	2	null	000000253	null	null	
4	9462	2012-09-06 13:49:56.0	2	null	null	null	null	
4	9462	2012-09-07 15:15:49.0	2	null	null	null	null	
4	89632	2012-12-03 14:59:06.0	2	null	null	null	null	
4	100094	2012-04-18 11:53:06.0	2	null	null	null	null	
4	100121	2012-04-18 14:26:39.0	2	null	null	null	null	
4	100121	2012-04-18 15:12:27.0	2	null	null	null	null	
4	100121	2012-04-18 15:20:04.0	2	null	null	null	null	
4	102254	2012-07-22 06:44:53.0	2	null	null	null	null	
4	316033	2013-01-30 12:17:56.0	2	null	null	null	null	
5	801	2012-01-09 12:42:52.0	2	null	null	null	null	
5	2363	2014-04-05 13:53:35.0	2	null	null	eMail	null	
5	2363	2012-05-06 14:34:03.0	2	C000007010	000000192	eMail	null	
5	2516	2014-01-01 00:00:00.0	2	null	null	null	null	
5	2526	2014-02-01 00:00:00.0	2	null	null	null	null	
5	2546	2014-04-01 00:00:00.0	2	null	null	null	null	
5	3510	2014-11-18 15:27:49.0	2	null	null	null	null	
5	3510	2014-11-18 19:00:49.0	2	null	null	null	null	
5	3933	2015-10-20 08:49:04.0	2	null	null	null	null	
5	3933	2015-10-20 08:59:24.0	2	null	null	null	null	
5	3933	2015-10-20 09:21:59.0	2	null	null	null	null	
5	3933	2015-10-20 10:06:47.0	2	null	null	null	null	
5	3934	2015-10-20 08:49:04.0	2	null	null	null	null	
5	3934	2015-10-20 08:59:24.0	2	null	null	null	null	
5	3934	2015-10-20 09:21:59.0	2	null	null	null	null	
5	3934	2015-10-20 10:06:47.0	2	null	null	null	null	
5	3938	2015-10-20 08:49:04.0	2	null	null	null	null	
5	3938	2015-10-20 08:59:24.0	2	null	null	null	null	
5	3939	2015-10-20 09:22:00.0	2	null	null	null	null	
5	3939	2015-10-20 10:06:48.0	2	null	null	null	null	
5	7237	2012-05-25 16:39:57.0	4	null	null	null	null	
5	89632	2012-12-03 14:59:06.0	2	null	null	null	null	
5	100096	2012-04-18 11:53:06.0	2	null	null	null	null	
5	100125	2012-04-18 14:26:39.0	2	null	null	null	null	
5	100125	2012-04-18 15:12:27.0	2	null	null	null	null	
5	100125	2012-04-18 15:20:04.0	2	null	null	null	null	
5	316034	2013-01-30 12:17:56.0	2	null	null	null	null	
6	2516	2014-01-01 00:00:00.0	2	null	null	null	null	
6	2526	2014-02-01 00:00:00.0	2	null	null	null	null	
6	2546	2014-04-01 00:00:00.0	2	null	null	null	null	
6	3511	2014-11-18 15:27:49.0	2	null	null	null	null	
6	3511	2014-11-18 19:00:49.0	2	null	null	null	null	
6	3933	2015-10-20 08:49:04.0	2	null	null	null	null	
6	3933	2015-10-20 08:59:24.0	2	null	null	null	null	
6	3933	2015-10-20 09:21:59.0	2	null	null	null	null	
6	3933	2015-10-20 10:06:47.0	2	null	null	null	null	
6	3934	2015-10-20 08:49:04.0	2	null	null	null	null	
6	3934	2015-10-20 08:59:24.0	2	null	null	null	null	
6	3934	2015-10-20 09:21:59.0	2	null	null	null	null	
6	3934	2015-10-20 10:06:47.0	2	null	null	null	null	
6	3939	2015-10-20 09:22:00.0	2	null	null	null	null	
6	3939	2015-10-20 10:06:48.0	2	null	null	null	null	
6	88079	2012-04-11 05:47:24.0	2	C000087221	000000012	null	null	
6	89632	2012-12-03 14:59:06.0	2	null	null	null	null	
6	100096	2012-04-18 11:53:06.0	2	null	null	null	null	
6	100125	2012-04-18 14:26:39.0	2	null	null	null	null	
6	100125	2012-04-18 15:12:27.0	2	null	null	null	null	
6	100125	2012-04-18 15:20:04.0	2	null	null	null	null	
7	2516	2014-01-01 00:00:00.0	2	null	null	null	null	
7	2526	2014-02-01 00:00:00.0	2	null	null	null	null	
7	2546	2014-04-01 00:00:00.0	2	null	null	null	null	
7	2931	2014-06-08 16:42:08.0	2	null	null	null	null	
7	3933	2015-10-20 08:49:04.0	2	null	null	null	null	
7	3933	2015-10-20 08:59:24.0	2	null	null	null	null	
7	3933	2015-10-20 09:21:59.0	2	null	null	null	null	
7	3933	2015-10-20 10:06:47.0	2	null	null	null	null	
7	3934	2015-10-20 08:49:04.0	2	null	null	null	null	
7	3934	2015-10-20 08:59:24.0	2	null	null	null	null	
7	3934	2015-10-20 09:21:59.0	2	null	null	null	null	
7	3934	2015-10-20 10:06:47.0	2	null	null	null	null	
7	3939	2015-10-20 09:22:00.0	2	null	null	null	null	
7	3939	2015-10-20 10:06:48.0	2	null	null	null	null	
7	3942	2015-10-20 09:22:00.0	2	null	null	null	null	
7	3942	2015-10-20 10:06:48.0	2	null	null	null	null	
7	9721	2012-09-07 16:42:20.0	2	C000007056	000000334	null	null	
7	50037	2011-11-15 15:35:20.0	2	C000050007	000050005	Direct Mail	null	
7	50114	2011-11-15 14:36:21.0	2	C000050009	null	Direct Mail	null	
7	88079	2012-04-11 05:47:24.0	2	C000087221	000000012	null	null	
7	88421	2012-05-22 13:09:20.0	2	C000087062	000000094	null	null	
7	89118	2013-01-29 16:20:07.0	2	C000087120	null	null	null	
7	89632	2012-12-03 14:59:06.0	2	null	null	null	null	
7	99003	2013-01-07 22:58:58.0	2	C000099003	000099001	null	null	
7	100085	2012-04-18 08:50:25.0	2	C000100014	000000334	null	null	
7	100094	2012-04-18 11:53:06.0	2	null	null	null	null	
7	100125	2012-04-18 14:26:39.0	2	null	null	null	null	
7	100125	2012-04-18 15:12:27.0	2	null	null	null	null	
7	100125	2012-04-18 15:20:04.0	2	null	null	null	null	
8	2516	2014-01-01 00:00:00.0	2	null	null	null	null	
8	2526	2014-02-01 00:00:00.0	2	null	null	null	null	
8	2546	2014-04-01 00:00:00.0	2	null	null	null	null	
8	2789	2014-06-08 14:21:41.0	2	null	null	null	null	
8	2797	2014-06-08 14:33:31.0	2	null	null	null	null	
8	3933	2015-10-20 08:49:04.0	2	null	null	null	null	
8	3933	2015-10-20 08:59:24.0	2	null	null	null	null	
8	3933	2015-10-20 09:21:59.0	2	null	null	null	null	
8	3933	2015-10-20 10:06:47.0	2	null	null	null	null	
8	3934	2015-10-20 08:49:04.0	2	null	null	null	null	
8	3934	2015-10-20 08:59:24.0	2	null	null	null	null	
8	3934	2015-10-20 09:21:59.0	2	null	null	null	null	
8	3934	2015-10-20 10:06:47.0	2	null	null	null	null	
8	3939	2015-10-20 09:22:00.0	2	null	null	null	null	
8	3939	2015-10-20 10:06:48.0	2	null	null	null	null	
8	3942	2015-10-20 09:22:00.0	2	null	null	null	null	
8	3942	2015-10-20 10:06:48.0	2	null	null	null	null	
8	9057	2012-09-06 10:46:49.0	2	null	null	null	null	
8	50037	2011-11-15 15:35:20.0	2	C000050007	000050005	Direct Mail	null	
8	50114	2011-11-15 14:36:21.0	2	C000050009	null	Direct Mail	null	
8	50175	2011-11-12 14:19:26.0	2	null	null	null	null	
8	88420	2012-05-22 13:09:20.0	2	C000087062	000000100	null	null	
8	89632	2012-12-03 14:59:06.0	2	null	null	null	null	
8	100096	2012-04-18 11:53:06.0	2	null	null	null	null	
8	100125	2012-04-18 14:26:39.0	2	null	null	null	null	
8	100125	2012-04-18 15:12:27.0	2	null	null	null	null	
8	100125	2012-04-18 15:20:04.0	2	null	null	null	null	
8	100462	2012-04-24 23:36:53.0	2	null	null	null	null	
9	801	2012-01-09 12:42:52.0	2	null	null	null	null	
9	2362	2014-04-05 13:53:35.0	2	null	null	eMail	null	
9	2362	2012-05-06 14:34:03.0	2	C000007010	000000188	eMail	null	
9	2516	2014-01-01 00:00:00.0	2	null	null	null	null	
9	2526	2014-02-01 00:00:00.0	2	null	null	null	null	
9	2546	2014-04-01 00:00:00.0	2	null	null	null	null	
9	3933	2015-10-20 08:49:04.0	2	null	null	null	null	
9	3933	2015-10-20 08:59:24.0	2	null	null	null	null	
9	3933	2015-10-20 09:21:59.0	2	null	null	null	null	
9	3933	2015-10-20 10:06:47.0	2	null	null	null	null	
9	3934	2015-10-20 08:49:04.0	2	null	null	null	null	
9	3934	2015-10-20 08:59:24.0	2	null	null	null	null	
9	3934	2015-10-20 09:21:59.0	2	null	null	null	null	
9	3934	2015-10-20 10:06:47.0	2	null	null	null	null	
9	3939	2015-10-20 09:22:00.0	2	null	null	null	null	
9	3939	2015-10-20 10:06:48.0	2	null	null	null	null	
9	7236	2012-05-25 16:39:57.0	2	null	null	null	null	
9	88420	2012-05-22 13:09:20.0	2	C000087062	000000100	null	null	
9	89632	2012-12-03 14:59:06.0	2	null	null	null	null	
9	100094	2012-04-18 11:53:06.0	2	null	null	null	null	
9	100123	2012-04-18 14:26:39.0	2	null	null	null	null	
9	100123	2012-04-18 15:12:27.0	2	null	null	null	null	
9	100123	2012-04-18 15:20:04.0	2	null	null	null	null	
9	102167	2012-05-06 13:20:46.0	2	null	null	null	null	
9	102167	2012-05-06 13:30:49.0	2	null	null	null	null	
9	316033	2013-01-30 12:17:56.0	2	null	null	null	null	
10	607	2012-03-02 14:57:32.0	2	C000000166	000000160	null	null	
10	2789	2014-06-08 14:21:41.0	2	null	null	null	null	
10	3933	2015-10-20 08:49:04.0	2	null	null	null	null	
10	3933	2015-10-20 08:59:24.0	2	null	null	null	null	
10	3933	2015-10-20 09:21:59.0	2	null	null	null	null	
10	3933	2015-10-20 10:06:47.0	2	null	null	null	null	
10	3934	2015-10-20 08:49:04.0	2	null	null	null	null	
10	3934	2015-10-20 08:59:24.0	2	null	null	null	null	
10	3934	2015-10-20 09:21:59.0	2	null	null	null	null	
10	3934	2015-10-20 10:06:47.0	2	null	null	null	null	
10	3939	2015-10-20 09:22:00.0	2	null	null	null	null	
10	3939	2015-10-20 10:06:48.0	2	null	null	null	null	
10	3942	2015-10-20 09:22:00.0	2	null	null	null	null	
10	3942	2015-10-20 10:06:48.0	2	null	null	null	null	
10	7138	2011-10-29 14:51:28.0	2	C000007008	null	null	null	
10	9061	2012-09-06 10:46:49.0	2	null	null	null	null	
10	88422	2012-05-22 13:09:20.0	2	C000087062	000000100	null	null	
10	89116	2013-01-29 16:20:07.0	2	C000087120	null	null	null	
10	89632	2012-12-03 14:59:06.0	2	null	null	null	null	
10	100094	2012-04-18 11:53:06.0	2	null	null	null	null	
10	100125	2012-04-18 14:26:39.0	2	null	null	null	null	
10	100125	2012-04-18 15:12:27.0	2	null	null	null	null	
10	100125	2012-04-18 15:20:04.0	2	null	null	null	null	
10	100466	2012-04-24 23:36:53.0	2	null	null	null	null	
11	607	2012-03-02 14:57:32.0	2	C000000166	000000160	null	null	
11	2516	2014-01-01 00:00:00.0	2	null	null	null	null	
11	2526	2014-02-01 00:00:00.0	2	null	null	null	null	
11	2546	2014-04-01 00:00:00.0	2	null	null	null	null	
11	2916	2014-06-08 17:01:05.0	2	null	null	null	null	
11	3933	2015-10-20 08:49:04.0	2	null	null	null	null	
11	3933	2015-10-20 08:59:24.0	2	null	null	null	null	
11	3933	2015-10-20 09:21:59.0	2	null	null	null	null	
11	3933	2015-10-20 10:06:47.0	2	null	null	null	null	
11	3934	2015-10-20 08:49:04.0	2	null	null	null	null	
11	3934	2015-10-20 08:59:24.0	2	null	null	null	null	
11	3934	2015-10-20 09:21:59.0	2	null	null	null	null	
11	3934	2015-10-20 10:06:47.0	2	null	null	null	null	
11	3939	2015-10-20 09:22:00.0	2	null	null	null	null	
11	3939	2015-10-20 10:06:48.0	2	null	null	null	null	
11	9462	2012-09-06 13:49:56.0	2	null	null	null	null	
11	9462	2012-09-07 15:15:49.0	2	null	null	null	null	
11	88421	2012-05-22 13:09:20.0	2	C000087062	000000094	null	null	
11	89121	2013-01-29 16:20:08.0	2	null	null	null	null	
11	89632	2012-12-03 14:59:06.0	2	null	null	null	null	
11	100094	2012-04-18 11:53:06.0	2	null	null	null	null	
11	100121	2012-04-18 14:26:39.0	2	null	null	null	null	
11	100121	2012-04-18 15:12:27.0	2	null	null	null	null	
11	100121	2012-04-18 15:20:04.0	2	null	null	null	null	
11	102168	2012-05-06 13:20:46.0	2	null	null	null	null	
11	102168	2012-05-06 13:30:49.0	2	null	null	null	null	
11	102254	2012-07-22 06:44:53.0	2	null	null	null	null	
11	2088965207	2012-01-08 15:24:39.0	2	C000000118	null	null	null	
12	801	2012-01-09 12:42:52.0	2	null	null	null	null	
12	2363	2014-04-05 13:53:35.0	2	null	null	eMail	null	
12	2363	2012-05-06 14:34:03.0	2	C000007010	000000192	eMail	null	
12	2526	2014-02-01 00:00:00.0	2	null	null	null	null	
12	2546	2014-04-01 00:00:00.0	2	null	null	null	null	
12	2786	2014-06-08 14:21:41.0	2	null	null	null	null	
12	2797	2014-06-08 14:33:31.0	2	null	null	null	null	
12	3933	2015-10-20 08:49:04.0	2	null	null	null	null	
12	3933	2015-10-20 08:59:24.0	2	null	null	null	null	
12	3933	2015-10-20 09:21:59.0	2	null	null	null	null	
12	3933	2015-10-20 10:06:47.0	2	null	null	null	null	
12	3934	2015-10-20 08:49:04.0	2	null	null	null	null	
12	3934	2015-10-20 08:59:24.0	2	null	null	null	null	
12	3934	2015-10-20 09:21:59.0	2	null	null	null	null	
12	3934	2015-10-20 10:06:47.0	2	null	null	null	null	
